Feature,Importance
wavelet-LLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.0002899348449535984
wavelet-HLH_glcm_Correlation,0.0002899341299194115
wavelet-LHH_firstorder_90Percentile,0.00028968989570598826
logarithm_glcm_MaximumProbability,0.00028968633915616663
lbp-3D-k_gldm_GrayLevelNonUniformity,0.0002894178063753794
gradient_gldm_LargeDependenceEmphasis,0.00028809454684736754
lbp-3D-k_glrlm_ShortRunHighGrayLevelEmphasis,0.0002878890305446071
squareroot_gldm_LargeDependenceHighGrayLevelEmphasis,0.0002865938306508395
wavelet-HLH_glszm_GrayLevelNonUniformityNormalized,0.0002862952593294031
log-sigma-3-0-mm-3D_glcm_Imc2,0.0002858239927239702
log-sigma-4-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.000285039830013315
wavelet-HHL_ngtdm_Strength,0.0002841126426159736
log-sigma-1-0-mm-3D_firstorder_Variance,0.00028383972807397256
log-sigma-3-0-mm-3D_gldm_DependenceNonUniformity,0.0002835885413982173
wavelet-HHL_glcm_ClusterShade,0.00028275544352980185
logarithm_glszm_SmallAreaHighGrayLevelEmphasis,0.00028255051670399346
wavelet-HHL_glszm_SizeZoneNonUniformityNormalized,0.0002825057012568147
original_gldm_HighGrayLevelEmphasis,0.0002814340664975994
log-sigma-2-0-mm-3D_glcm_JointAverage,0.00028127262448449417
wavelet-HHL_glcm_JointEnergy,0.0002808537257470966
lbp-3D-k_glszm_GrayLevelNonUniformityNormalized,0.0002804950881022804
log-sigma-5-0-mm-3D_firstorder_90Percentile,0.0002801411448598496
wavelet-HLL_glcm_Id,0.00027985715586380933
wavelet-HLL_ngtdm_Strength,0.0002798347802185211
wavelet-LLH_glrlm_RunEntropy,0.0002796558890150527
wavelet-HHL_firstorder_RobustMeanAbsoluteDeviation,0.00027955301047645503
gradient_glszm_SizeZoneNonUniformityNormalized,0.00027904575712868495
original_glcm_Autocorrelation,0.00027837437307929864
wavelet-LLH_glszm_SizeZoneNonUniformity,0.0002783438584252165
logarithm_glszm_ZoneEntropy,0.0002779983172688787
squareroot_glrlm_LowGrayLevelRunEmphasis,0.0002771770081226638
log-sigma-1-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.0002765942505948203
gradient_glszm_GrayLevelNonUniformity,0.00027626237356058713
log-sigma-3-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.0002761803830269769
squareroot_glrlm_RunEntropy,0.00027573092624126524
lbp-3D-k_glcm_DifferenceVariance,0.00027537703396936344
wavelet-HHH_firstorder_Median,0.00027492679408316087
log-sigma-1-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.0002740918928443236
log-sigma-3-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.0002739166415525162
wavelet-LHL_glszm_ZoneEntropy,0.0002735272503439192
wavelet-LHH_glszm_HighGrayLevelZoneEmphasis,0.0002734617381076139
wavelet-HHL_glszm_LargeAreaLowGrayLevelEmphasis,0.00027341290824177964
lbp-3D-m1_glrlm_RunLengthNonUniformity,0.0002732977104422459
original_shape_Maximum2DDiameterSlice,0.00027291053411639934
log-sigma-1-0-mm-3D_glrlm_RunVariance,0.00027165642974492037
wavelet-LHH_gldm_GrayLevelVariance,0.00027140827449448205
squareroot_glszm_HighGrayLevelZoneEmphasis,0.0002708427142479376
wavelet-LLH_firstorder_Range,0.0002698448848474475
wavelet-LHL_firstorder_Variance,0.00026966693127185656
wavelet-HHH_firstorder_Uniformity,0.0002688003441177508
logarithm_gldm_LargeDependenceLowGrayLevelEmphasis,0.000268609258819761
squareroot_ngtdm_Coarseness,0.0002682742055331479
wavelet-HLL_glszm_GrayLevelVariance,0.0002674028251188816
wavelet-HHH_firstorder_Skewness,0.0002673375725660352
wavelet-LHL_firstorder_InterquartileRange,0.00026439019037222876
logarithm_glcm_Idmn,0.0002640460198801173
original_glszm_LowGrayLevelZoneEmphasis,0.00026363600416703535
log-sigma-2-0-mm-3D_glcm_Correlation,0.00026284558310937545
wavelet-LLL_glcm_MaximumProbability,0.00026085666566199694
log-sigma-1-0-mm-3D_glcm_SumEntropy,0.000259281973559119
log-sigma-1-0-mm-3D_glcm_Id,0.0002589552286409832
squareroot_glcm_Idm,0.0002585925769867399
wavelet-LHH_glrlm_RunVariance,0.00025752343029129983
log-sigma-3-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.0002557306936246479
squareroot_glszm_SmallAreaEmphasis,0.0002538359954540352
wavelet-LHH_firstorder_Median,0.00025354938900937977
square_firstorder_Variance,0.0002518794047326438
log-sigma-2-0-mm-3D_glrlm_RunLengthNonUniformity,0.00025170892008777123
square_glszm_GrayLevelNonUniformityNormalized,0.0002513262081853921
logarithm_glszm_HighGrayLevelZoneEmphasis,0.0002513151630551176
original_glrlm_LongRunHighGrayLevelEmphasis,0.0002511442615385462
log-sigma-2-0-mm-3D_glcm_SumAverage,0.00025100721087385443
gradient_glcm_Correlation,0.00025079140482842723
square_glrlm_ShortRunEmphasis,0.00025037476402848353
original_glcm_ClusterTendency,0.0002492345662086392
wavelet-LHH_gldm_LargeDependenceHighGrayLevelEmphasis,0.0002489268348574168
wavelet-LLL_glcm_JointAverage,0.0002482341856879856
exponential_gldm_DependenceVariance,0.00024804158707524666
squareroot_glcm_Contrast,0.00024774241730958843
diagnostics_Image-original_Maximum,0.00024752757832717845
original_glcm_MCC,0.0002466012084190424
log-sigma-3-0-mm-3D_firstorder_Range,0.0002465495705219463
wavelet-HHL_glszm_SizeZoneNonUniformity,0.0002464352540486114
log-sigma-4-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.00024623874370746835
log-sigma-4-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.00024606600213951754
lbp-3D-m2_glrlm_RunVariance,0.000245536303926947
wavelet-LLH_glrlm_LongRunLowGrayLevelEmphasis,0.0002452322456515539
lbp-3D-k_glcm_JointAverage,0.0002449919414047608
wavelet-LLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.0002448136042937822
log-sigma-2-0-mm-3D_glcm_ClusterProminence,0.00024469211894349017
log-sigma-1-0-mm-3D_glcm_JointEnergy,0.0002435522977214509
wavelet-HLL_glcm_SumSquares,0.00024326751815023474
wavelet-HLH_glcm_DifferenceVariance,0.00024295355174001556
log-sigma-1-0-mm-3D_glcm_Idn,0.00024225265614821447
wavelet-HLH_ngtdm_Complexity,0.00024199835550648937
square_glszm_LargeAreaLowGrayLevelEmphasis,0.00024134281239914995
lbp-3D-k_gldm_GrayLevelVariance,0.00024126420866820344
log-sigma-5-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.00024123665394187632
log-sigma-1-0-mm-3D_firstorder_Kurtosis,0.00024105491605949328
lbp-3D-m1_glrlm_LongRunLowGrayLevelEmphasis,0.0002402241414021573
wavelet-LHL_glszm_SmallAreaLowGrayLevelEmphasis,0.00023997615893790042
log-sigma-3-0-mm-3D_glrlm_ShortRunEmphasis,0.0002388726786663848
wavelet-LLH_firstorder_RobustMeanAbsoluteDeviation,0.0002379799031773208
square_glcm_JointEnergy,0.00023704730560922434
wavelet-LLL_firstorder_Kurtosis,0.000236772901463783
original_glszm_ZonePercentage,0.0002364358877158448
log-sigma-5-0-mm-3D_glszm_ZonePercentage,0.00023628328955207427
log-sigma-5-0-mm-3D_firstorder_Energy,0.0002360154417786817
logarithm_gldm_GrayLevelVariance,0.00023567761318703386
wavelet-HLL_glcm_DifferenceVariance,0.0002355460657392184
wavelet-HHH_gldm_DependenceNonUniformity,0.00023537313951254202
wavelet-LLH_glrlm_LowGrayLevelRunEmphasis,0.0002347986110769108
wavelet-HLH_glcm_SumSquares,0.00023455049390467138
wavelet-HLL_glrlm_GrayLevelNonUniformityNormalized,0.00023440063762042142
square_glrlm_LongRunEmphasis,0.0002330083197108621
original_firstorder_Skewness,0.00023181311985238443
wavelet-LLL_ngtdm_Contrast,0.00023085999161997922
squareroot_glrlm_LongRunEmphasis,0.00023059677117244812
squareroot_gldm_SmallDependenceHighGrayLevelEmphasis,0.00023021069842364835
log-sigma-5-0-mm-3D_glszm_ZoneEntropy,0.00023003624061753968
square_glszm_SizeZoneNonUniformity,0.00023000082279130436
log-sigma-5-0-mm-3D_glcm_JointEnergy,0.00022963282665195887
log-sigma-1-0-mm-3D_glrlm_GrayLevelVariance,0.00022873939008874502
log-sigma-3-0-mm-3D_glszm_SmallAreaEmphasis,0.00022865322542003192
wavelet-HHL_glrlm_HighGrayLevelRunEmphasis,0.00022807173109833272
wavelet-LHH_ngtdm_Strength,0.00022770776465411122
wavelet-HHH_glszm_GrayLevelVariance,0.00022680563315546375
log-sigma-2-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.00022532936353530437
lbp-3D-m2_firstorder_Median,0.00022497162437096937
logarithm_gldm_DependenceNonUniformity,0.0002247627221280302
gradient_glrlm_RunVariance,0.00022394206105935517
wavelet-HLH_glrlm_GrayLevelVariance,0.00022351974540827993
log-sigma-4-0-mm-3D_glszm_ZoneVariance,0.00022295543757556177
log-sigma-1-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.00022290809436496751
logarithm_glcm_Imc1,0.00022271106267074834
square_glcm_Idm,0.00021910695490672544
wavelet-HHH_glcm_Imc2,0.00021899128868826885
squareroot_glrlm_LongRunLowGrayLevelEmphasis,0.0002184677758194646
wavelet-LLH_firstorder_Skewness,0.0002169205480030623
log-sigma-1-0-mm-3D_glcm_Contrast,0.00021652901389845145
wavelet-LLH_glcm_JointEnergy,0.00021520877454059533
log-sigma-3-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.00021492756631703917
wavelet-LLL_ngtdm_Strength,0.00021491687488150776
wavelet-HHH_glcm_JointAverage,0.00021478386571394974
wavelet-HLL_glcm_SumEntropy,0.00021337176428120645
original_shape_LeastAxisLength,0.00021321820168117324
original_glcm_Contrast,0.00021231164840647103
wavelet-LHH_firstorder_Kurtosis,0.00021126041553317903
log-sigma-5-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.00021125080473217652
log-sigma-5-0-mm-3D_glcm_Imc1,0.0002111121052997248
original_glcm_JointEnergy,0.00021016998343789572
squareroot_gldm_GrayLevelNonUniformity,0.00021006190826377037
lbp-3D-k_glrlm_LongRunHighGrayLevelEmphasis,0.0002098572518566829
log-sigma-3-0-mm-3D_glcm_MaximumProbability,0.00020970244149906377
wavelet-HLL_firstorder_Energy,0.0002095562682978098
wavelet-LHL_firstorder_Range,0.00020871096692896455
log-sigma-4-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.00020626375343975277
wavelet-HHL_glcm_Idmn,0.0002056937651099571
original_gldm_LargeDependenceLowGrayLevelEmphasis,0.0002056343834150055
logarithm_firstorder_Kurtosis,0.0002038566612805942
squareroot_glszm_LargeAreaEmphasis,0.00020351975125819304
wavelet-HHH_glrlm_LongRunHighGrayLevelEmphasis,0.00020323623987481977
wavelet-HHL_firstorder_Energy,0.00020274634745979538
wavelet-HHH_firstorder_Mean,0.00020222597292384248
wavelet-HLH_glcm_JointAverage,0.00020151005591029236
wavelet-LLL_firstorder_Variance,0.00020140835897171786
wavelet-HHL_glszm_LargeAreaEmphasis,0.00020129850304413904
log-sigma-5-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.0002012249305615705
wavelet-HLL_glcm_ClusterShade,0.00019949168086507566
wavelet-LHH_firstorder_Entropy,0.00019862709846547508
wavelet-LHH_firstorder_Minimum,0.00019775757729037448
square_glcm_SumEntropy,0.0001973389712942872
log-sigma-2-0-mm-3D_glcm_Idmn,0.0001970842273497064
wavelet-HLH_glcm_DifferenceEntropy,0.00019682795777424273
wavelet-HLH_glcm_DifferenceAverage,0.00019538495888308104
exponential_firstorder_90Percentile,0.00019457196573958332
logarithm_glszm_GrayLevelNonUniformityNormalized,0.00019364498667578364
square_firstorder_Entropy,0.00019353116733197297
wavelet-HHL_firstorder_RootMeanSquared,0.00019232396848781552
squareroot_gldm_LowGrayLevelEmphasis,0.00019113459716889723
log-sigma-4-0-mm-3D_glrlm_RunLengthNonUniformity,0.00019102049553728097
wavelet-HLL_firstorder_Mean,0.00018980956201547486
gradient_gldm_SmallDependenceHighGrayLevelEmphasis,0.0001889057944095171
square_glcm_SumAverage,0.0001880813642992923
log-sigma-3-0-mm-3D_gldm_GrayLevelVariance,0.00018649736381892539
log-sigma-5-0-mm-3D_glszm_ZoneVariance,0.00018612366330414884
log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformity,0.00018606722937437563
logarithm_gldm_DependenceEntropy,0.0001856186828137079
gradient_gldm_SmallDependenceEmphasis,0.00018481354232703902
log-sigma-1-0-mm-3D_glcm_Autocorrelation,0.0001845954052027185
logarithm_glrlm_LongRunLowGrayLevelEmphasis,0.00018447972728724216
wavelet-HLL_firstorder_MeanAbsoluteDeviation,0.00018415934265852838
log-sigma-4-0-mm-3D_firstorder_RootMeanSquared,0.00018376754730138923
gradient_glszm_ZonePercentage,0.00018318025170577782
log-sigma-4-0-mm-3D_glcm_JointEntropy,0.0001828601697873336
wavelet-HHL_firstorder_Mean,0.0001827009078561416
log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.00018192843984488085
wavelet-HLL_glrlm_HighGrayLevelRunEmphasis,0.00018184321764122755
wavelet-HLL_firstorder_TotalEnergy,0.00018085014123326
exponential_firstorder_Skewness,0.00017838169793354193
squareroot_glcm_ClusterTendency,0.00017811706240751217
wavelet-LHL_gldm_SmallDependenceHighGrayLevelEmphasis,0.00017778993268386333
squareroot_ngtdm_Busyness,0.00017696264545114204
wavelet-HHL_glcm_Idm,0.0001768196622057257
wavelet-HLH_glszm_SizeZoneNonUniformityNormalized,0.0001730350571564213
logarithm_glcm_ClusterProminence,0.00017214301867101868
wavelet-HLH_glszm_SizeZoneNonUniformity,0.0001714547346198546
lbp-3D-k_glcm_ClusterTendency,0.0001710051663307957
wavelet-LLH_glrlm_LongRunEmphasis,0.00017021990259933066
wavelet-LLL_ngtdm_Coarseness,0.0001699487604728013
gradient_glcm_Idn,0.00016944695881147592
log-sigma-2-0-mm-3D_ngtdm_Strength,0.00016870648162192907
wavelet-HHH_glrlm_LongRunEmphasis,0.00016795495379872026
logarithm_glrlm_RunVariance,0.00016728730382728604
log-sigma-3-0-mm-3D_glcm_DifferenceEntropy,0.000166972104486579
lbp-3D-k_glcm_ClusterShade,0.00016641034302722406
squareroot_firstorder_90Percentile,0.0001654575760094424
gradient_glrlm_RunEntropy,0.00016518166812558576
wavelet-HHH_glrlm_GrayLevelNonUniformityNormalized,0.00016296178533683984
squareroot_glrlm_ShortRunLowGrayLevelEmphasis,0.00016209082223063613
log-sigma-5-0-mm-3D_glcm_ClusterTendency,0.00016054314352834204
wavelet-HHL_gldm_SmallDependenceHighGrayLevelEmphasis,0.00015773819528937185
log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformity,0.00015755866003441002
wavelet-HHH_glszm_SmallAreaEmphasis,0.00015691545622911008
wavelet-LHL_glcm_Imc1,0.00015502343054802235
square_gldm_DependenceVariance,0.00015425801739261095
wavelet-LLL_glcm_Idn,0.00015372966229792873
log-sigma-1-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.00015243537195352088
wavelet-LLH_gldm_DependenceNonUniformityNormalized,0.00015199069840093462
wavelet-LLL_glszm_ZoneEntropy,0.00015093839444457147
exponential_gldm_DependenceNonUniformity,0.00015052158742449875
wavelet-HHL_glcm_Idn,0.00015036161068997348
square_glcm_JointAverage,0.00014953576746828801
square_glrlm_LongRunHighGrayLevelEmphasis,0.0001494979245956129
wavelet-HHH_glcm_JointEnergy,0.00014668923245984389
log-sigma-2-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.00014653842911999663
logarithm_glszm_LargeAreaHighGrayLevelEmphasis,0.00014404903418813067
wavelet-HHH_glszm_SizeZoneNonUniformity,0.00014323188065569137
log-sigma-3-0-mm-3D_glcm_Autocorrelation,0.0001418608461264091
log-sigma-5-0-mm-3D_ngtdm_Strength,0.000140820366659934
wavelet-LLH_firstorder_Maximum,0.00013964428433923732
wavelet-HHL_glrlm_ShortRunLowGrayLevelEmphasis,0.00013764920913400208
wavelet-HLH_glrlm_ShortRunHighGrayLevelEmphasis,0.00013704003994154717
log-sigma-2-0-mm-3D_firstorder_Energy,0.00013601666351374826
log-sigma-2-0-mm-3D_glrlm_LongRunEmphasis,0.00013255469078087622
wavelet-LLH_glcm_ClusterShade,0.00013003094336564385
logarithm_glcm_Idn,0.00012994622388062723
original_glrlm_LowGrayLevelRunEmphasis,0.0001287479393676879
wavelet-LHH_glrlm_ShortRunHighGrayLevelEmphasis,0.00012692392611746609
wavelet-HHL_glszm_ZoneVariance,0.0001264613453226199
original_glcm_Id,0.00012592715903458342
logarithm_ngtdm_Complexity,0.0001256542783386782
wavelet-LLL_gldm_HighGrayLevelEmphasis,0.00012555091415728407
log-sigma-4-0-mm-3D_glcm_DifferenceVariance,0.00012439249337498835
lbp-3D-k_glcm_Correlation,0.00012376578564795665
wavelet-HLL_gldm_SmallDependenceLowGrayLevelEmphasis,0.00012111010935526322
wavelet-HLH_glcm_SumEntropy,0.00011942082738106108
wavelet-LHL_ngtdm_Contrast,0.00011683296643866668
original_glszm_SmallAreaLowGrayLevelEmphasis,0.00011465746761988605
log-sigma-5-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.00011286168115617349
square_firstorder_RobustMeanAbsoluteDeviation,0.00011152656348597885
exponential_glrlm_RunLengthNonUniformityNormalized,0.00011120841580047381
squareroot_glrlm_HighGrayLevelRunEmphasis,0.00011045017444968113
log-sigma-1-0-mm-3D_glcm_InverseVariance,0.00011018014419681132
squareroot_firstorder_RootMeanSquared,0.0001101293085703759
logarithm_glrlm_RunLengthNonUniformityNormalized,0.00010844041496339734
wavelet-HLL_glcm_Correlation,0.00010706704167455829
original_firstorder_Uniformity,0.00010072881736368989
log-sigma-1-0-mm-3D_glcm_ClusterProminence,9.650173551958559e-05
wavelet-HHH_glszm_SmallAreaHighGrayLevelEmphasis,9.537544580929919e-05
wavelet-LHH_glcm_SumSquares,9.516848707955075e-05
log-sigma-1-0-mm-3D_firstorder_Energy,9.459965885454336e-05
wavelet-LLL_firstorder_Skewness,9.327654293809751e-05
wavelet-LHL_firstorder_Minimum,9.246089495502527e-05
wavelet-HHL_glcm_Imc2,9.028861340431829e-05
original_glcm_SumSquares,8.611869834431897e-05
original_shape_SurfaceArea,8.514818261747402e-05
log-sigma-3-0-mm-3D_ngtdm_Contrast,8.452450334116133e-05
log-sigma-1-0-mm-3D_glcm_DifferenceAverage,8.389380771434203e-05
lbp-3D-k_firstorder_TotalEnergy,8.36741863764952e-05
wavelet-HLH_glszm_GrayLevelNonUniformity,8.347727005677832e-05
log-sigma-5-0-mm-3D_firstorder_Variance,8.14883037643167e-05
lbp-3D-k_glrlm_LongRunLowGrayLevelEmphasis,8.138683367824707e-05
square_glszm_ZoneEntropy,7.162386871328271e-05
exponential_glrlm_RunVariance,7.089534854470123e-05
wavelet-LLH_glcm_InverseVariance,7.021638698061202e-05
exponential_glszm_SmallAreaLowGrayLevelEmphasis,6.650096325956641e-05
square_glrlm_HighGrayLevelRunEmphasis,6.427559779079709e-05
squareroot_glcm_Id,6.3796875167884e-05
square_firstorder_RootMeanSquared,6.077650135286131e-05
wavelet-HLH_firstorder_TotalEnergy,5.988084324556101e-05
log-sigma-5-0-mm-3D_glcm_DifferenceVariance,5.82232109204352e-05
wavelet-LLH_glrlm_ShortRunLowGrayLevelEmphasis,5.667578579866239e-05
wavelet-HLL_firstorder_Minimum,5.550309729400348e-05
log-sigma-5-0-mm-3D_ngtdm_Coarseness,5.3394621117516277e-05
wavelet-HLL_glcm_InverseVariance,5.2758188631842173e-05
wavelet-HLH_glrlm_LongRunEmphasis,5.003525774079394e-05
log-sigma-5-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,4.8198861260253655e-05
square_gldm_SmallDependenceHighGrayLevelEmphasis,4.148019292986183e-05
squareroot_glcm_Imc2,4.048869220035573e-05
squareroot_glcm_SumAverage,4.021315514566036e-05
log-sigma-2-0-mm-3D_firstorder_Skewness,3.969803996367132e-05
log-sigma-4-0-mm-3D_ngtdm_Complexity,3.952263815089622e-05
gradient_gldm_DependenceEntropy,3.749235673038782e-05
wavelet-HLL_glcm_Autocorrelation,3.427911598602871e-05
lbp-3D-k_glcm_MaximumProbability,3.120584426823569e-05
log-sigma-2-0-mm-3D_firstorder_Median,3.050180540869174e-05
wavelet-LHH_glrlm_LowGrayLevelRunEmphasis,2.690051644610709e-05
log-sigma-5-0-mm-3D_glcm_ClusterShade,2.653641563913605e-05
wavelet-HLL_ngtdm_Complexity,2.6056006278965438e-05
lbp-3D-k_glcm_SumEntropy,2.3457213442927794e-05
square_glszm_HighGrayLevelZoneEmphasis,2.1749552958469982e-05
square_glszm_SizeZoneNonUniformityNormalized,1.998287816502436e-05
wavelet-HLH_glszm_HighGrayLevelZoneEmphasis,1.9513862069855623e-05
lbp-3D-k_firstorder_InterquartileRange,1.69664716026989e-05
logarithm_glszm_SmallAreaEmphasis,1.6575782350490814e-05
wavelet-LHL_ngtdm_Complexity,1.633568393527728e-05
wavelet-HHL_firstorder_Minimum,1.6268266370968164e-05
wavelet-HHL_ngtdm_Busyness,1.5986499273627713e-05
exponential_glszm_SizeZoneNonUniformityNormalized,1.3334589378346457e-05
square_ngtdm_Complexity,6.803493146507049e-06
wavelet-LLH_glcm_DifferenceVariance,6.752255934380965e-06
wavelet-HLL_glcm_Idmn,6.569333302659704e-06
log-sigma-5-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,6.4002337598806435e-06
log-sigma-5-0-mm-3D_gldm_LowGrayLevelEmphasis,5.758924424893323e-06
logarithm_glrlm_LowGrayLevelRunEmphasis,5.632835429571249e-06
original_shape_Sphericity,5.479994748319726e-06
lbp-3D-k_glszm_SizeZoneNonUniformityNormalized,5.36920904568846e-06
log-sigma-5-0-mm-3D_glcm_DifferenceEntropy,4.7006110701232645e-06
wavelet-HHH_firstorder_Energy,3.3180556351762842e-06
lbp-3D-m1_glszm_LargeAreaEmphasis,5.106593941356882e-19
logarithm_glcm_DifferenceVariance,0.0
lbp-3D-k_firstorder_Variance,0.0
squareroot_glcm_InverseVariance,0.0
lbp-3D-k_firstorder_Skewness,0.0
squareroot_glcm_JointEnergy,0.0
logarithm_glcm_DifferenceEntropy,0.0
squareroot_glcm_SumSquares,0.0
lbp-3D-k_gldm_LargeDependenceEmphasis,0.0
squareroot_glcm_MaximumProbability,0.0
lbp-3D-k_glcm_ClusterProminence,0.0
lbp-3D-k_glcm_Contrast,0.0
squareroot_glcm_SumEntropy,0.0
squareroot_glcm_JointEntropy,0.0
squareroot_glszm_ZoneVariance,0.0
squareroot_glcm_Idn,0.0
squareroot_glcm_Imc1,0.0
lbp-3D-k_ngtdm_Coarseness,0.0
squareroot_glszm_ZonePercentage,0.0
lbp-3D-k_ngtdm_Contrast,0.0
squareroot_glcm_DifferenceVariance,0.0
squareroot_glrlm_GrayLevelNonUniformity,0.0
lbp-3D-k_gldm_LargeDependenceHighGrayLevelEmphasis,0.0
lbp-3D-k_glszm_LowGrayLevelZoneEmphasis,0.0
lbp-3D-k_glrlm_RunPercentage,0.0
lbp-3D-k_glrlm_RunLengthNonUniformityNormalized,0.0
squareroot_glrlm_RunLengthNonUniformityNormalized,0.0
squareroot_glrlm_RunPercentage,0.0
squareroot_glrlm_RunVariance,0.0
squareroot_glrlm_ShortRunEmphasis,0.0
logarithm_firstorder_Entropy,0.0
logarithm_firstorder_RootMeanSquared,0.0
logarithm_firstorder_RobustMeanAbsoluteDeviation,0.0
lbp-3D-k_glrlm_RunEntropy,0.0
squareroot_glszm_GrayLevelNonUniformity,0.0
logarithm_firstorder_Range,0.0
lbp-3D-k_gldm_SmallDependenceEmphasis,0.0
squareroot_glszm_SizeZoneNonUniformity,0.0
logarithm_glcm_Id,0.0
lbp-3D-k_glcm_InverseVariance,0.0
lbp-3D-k_gldm_SmallDependenceLowGrayLevelEmphasis,0.0
logarithm_firstorder_Minimum,0.0
lbp-3D-k_glrlm_LongRunEmphasis,0.0
logarithm_firstorder_Maximum,0.0
lbp-3D-k_glrlm_HighGrayLevelRunEmphasis,0.0
logarithm_firstorder_MeanAbsoluteDeviation,0.0
logarithm_firstorder_Mean,0.0
lbp-3D-k_glrlm_RunVariance,0.0
lbp-3D-k_glrlm_ShortRunEmphasis,0.0
lbp-3D-k_glcm_Idn,0.0
squareroot_gldm_SmallDependenceLowGrayLevelEmphasis,0.0
squareroot_gldm_DependenceEntropy,0.0
logarithm_glcm_Correlation,0.0
logarithm_glcm_Contrast,0.0
squareroot_gldm_GrayLevelVariance,0.0
squareroot_gldm_HighGrayLevelEmphasis,0.0
squareroot_gldm_LargeDependenceEmphasis,0.0
lbp-3D-k_glcm_SumAverage,0.0
lbp-3D-k_glcm_DifferenceEntropy,0.0
squareroot_gldm_LargeDependenceLowGrayLevelEmphasis,0.0
lbp-3D-k_glszm_HighGrayLevelZoneEmphasis,0.0
squareroot_glszm_LowGrayLevelZoneEmphasis,0.0
logarithm_firstorder_Energy,0.0
lbp-3D-k_glszm_GrayLevelVariance,0.0
logarithm_firstorder_Variance,0.0
squareroot_glszm_SmallAreaLowGrayLevelEmphasis,0.0
lbp-3D-k_gldm_LowGrayLevelEmphasis,0.0
logarithm_firstorder_Uniformity,0.0
logarithm_firstorder_10Percentile,0.0
lbp-3D-k_glszm_GrayLevelNonUniformity,0.0
squareroot_glrlm_GrayLevelVariance,0.0
squareroot_glszm_SizeZoneNonUniformityNormalized,0.0
logarithm_firstorder_90Percentile,0.0
gradient_gldm_SmallDependenceLowGrayLevelEmphasis,0.0
logarithm_ngtdm_Contrast,0.0
lbp-3D-k_firstorder_Range,0.0
lbp-2D_glrlm_RunPercentage,0.0
lbp-2D_glrlm_RunEntropy,0.0
exponential_glszm_GrayLevelNonUniformity,0.0
exponential_glszm_GrayLevelNonUniformityNormalized,0.0
exponential_glszm_GrayLevelVariance,0.0
lbp-2D_glrlm_LongRunLowGrayLevelEmphasis,0.0
exponential_glszm_HighGrayLevelZoneEmphasis,0.0
lbp-2D_glrlm_LongRunHighGrayLevelEmphasis,0.0
exponential_glszm_LargeAreaHighGrayLevelEmphasis,0.0
exponential_glszm_LowGrayLevelZoneEmphasis,0.0
exponential_glszm_SizeZoneNonUniformity,0.0
lbp-2D_glrlm_GrayLevelNonUniformity,0.0
lbp-2D_gldm_LargeDependenceLowGrayLevelEmphasis,0.0
exponential_glszm_SmallAreaEmphasis,0.0
exponential_glszm_SmallAreaHighGrayLevelEmphasis,0.0
lbp-2D_gldm_GrayLevelNonUniformity,0.0
exponential_glszm_ZoneEntropy,0.0
lbp-2D_gldm_DependenceNonUniformityNormalized,0.0
exponential_glszm_ZoneVariance,0.0
exponential_ngtdm_Busyness,0.0
lbp-2D_gldm_DependenceEntropy,0.0
exponential_ngtdm_Coarseness,0.0
exponential_ngtdm_Complexity,0.0
exponential_ngtdm_Contrast,0.0
exponential_ngtdm_Strength,0.0
lbp-2D_firstorder_Variance,0.0
lbp-2D_glrlm_RunLengthNonUniformity,0.0
exponential_glrlm_RunPercentage,0.0
gradient_firstorder_90Percentile,0.0
exponential_glrlm_RunLengthNonUniformity,0.0
lbp-3D-m1_firstorder_InterquartileRange,0.0
exponential_gldm_LargeDependenceHighGrayLevelEmphasis,0.0
exponential_gldm_LargeDependenceLowGrayLevelEmphasis,0.0
lbp-3D-m1_firstorder_90Percentile,0.0
exponential_gldm_LowGrayLevelEmphasis,0.0
exponential_gldm_SmallDependenceEmphasis,0.0
